GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,pop2015,Long,Lat
BEN,Benin,BEN.7_1,Kouffo,Couffo,NA,Département,Department,NA,BJ.CF,873370.474,1.782894314,6.996436805
BEN,Benin,BEN.8_1,Littoral,NA,NA,Département,Department,NA,BJ.LI,368009.3099,2.411789841,6.364694713
BEN,Benin,BEN.9_1,Mono,NA,NA,Département,Department,NA,BJ.MO,528245.7293,1.838327774,6.550533061
BEN,Benin,BEN.10_1,Ouémé,NA,NA,Département,Department,NA,BJ.OU,1167429.838,2.539619684,6.626817995
BEN,Benin,BEN.11_1,Plateau,NA,NA,Département,Department,NA,BJ.PL,691930.0755,2.628894877,7.179497971
BEN,Benin,BEN.12_1,Zou,NA,NA,Département,Department,NA,BJ.ZO,959340.1333,2.108615105,7.274657761
BES,"Bonaire, Sint Eustatius and Saba",BES.1_1,Bonaire,NA,NA,Gemeente,Municipality,NA,NA,NA,-68.28963424,12.184523
BES,"Bonaire, Sint Eustatius and Saba",BES.2_1,Saba,NA,NA,Gemeente,Municipality,NA,NA,NA,-63.23752741,17.6314693
BES,"Bonaire, Sint Eustatius and Saba",BES.3_1,Sint Eustatius,NA,NA,Gemeente,Municipality,NA,NA,NA,-62.9762828,17.49084228
BFA,Burkina Faso,BFA.1_1,Boucle du Mouhoun,NA,NA,Région,Region,NA,BF.BO,1850940.552,-3.488816847,12.54066634
BFA,Burkina Faso,BFA.2_1,Cascades,NA,NA,Région,Region,NA,BF.CD,689509.5916,-4.570418022,10.35171341
BFA,Burkina Faso,BFA.7_1,Centre,NA,NA,Région,Region,NA,BF.CT,2371824.783,-1.5022751,12.32254882
BFA,Burkina Faso,BFA.3_1,Centre-Est,NA,NA,Région,Region,NA,BF.CE,1486854.168,-0.186053861,11.60533712
BFA,Burkina Faso,BFA.4_1,Centre-Nord,NA,NA,Région,Region,NA,BF.CN,1532750.382,-0.974549856,13.26876865
BFA,Burkina Faso,BFA.5_1,Centre-Ouest,NA,NA,Région,Region,NA,BF.CO,1500195.862,-2.218592658,11.79233885
BFA,Burkina Faso,BFA.6_1,Centre-Sud,NA,NA,Région,Region,NA,BF.CS,855432.336,-1.218309069,11.58085369
BFA,Burkina Faso,BFA.8_1,Est,NA,NA,Région,Region,NA,BF.ES,1546654.405,0.919892973,12.22767232
BFA,Burkina Faso,BFA.9_1,Haut-Bassins,NA,NA,Région,Region,NA,BF.HB,1912450.064,-4.33212116,11.3678242
BFA,Burkina Faso,BFA.10_1,Nord,NA,NA,Région,Region,NA,BF.NO,1516761.711,-2.283268353,13.45938996
BFA,Burkina Faso,BFA.11_1,Plateau-Central,NA,NA,Région,Region,NA,BF.PC,873605.4505,-1.142958926,12.44969656
BFA,Burkina Faso,BFA.12_1,Sahel,NA,NA,Région,Region,NA,BF.SA,1240629.989,-0.440068118,14.14637059
BFA,Burkina Faso,BFA.13_1,Sud-Ouest,NA,NA,Région,Region,NA,BF.SO,772537.1303,-3.232801377,10.47803933
BGD,Bangladesh,BGD.1_1,Barisal,Bakerganj,NA,Bibhag,Division,10,BD.BA,8439860.302,90.29522942,22.55230047
BGD,Bangladesh,BGD.2_1,Chittagong,Chattagram|Parbattya Chattagram|Rangamati,NA,Bibhag,Division,20,BD.CG,29734395.53,91.74795072,22.72373982
BGD,Bangladesh,BGD.3_1,Dhaka,Daca|Dacca,NA,Bibhag,Division,30,BD.DH,54418855.1,90.28951619,24.18301725
BGD,Bangladesh,BGD.4_1,Khulna,NA,NA,Bibhag,Division,40,BD.KH,16431936.33,89.28723566,23.01234787
BGD,Bangladesh,BGD.5_1,Rajshahi,NA,NA,Bibhag,Division,50,BD.RS,19778110.1,89.04525685,24.58854919
BGD,Bangladesh,BGD.6_1,Rangpur,NA,NA,Bibhag,Division,55,BD.RP,17176297.5,89.05588129,25.77681346
BGD,Bangladesh,BGD.7_1,Sylhet,NA,NA,Bibhag,Division,60,BD.SY,13452189.45,91.66372911,24.71534167
BGR,Bulgaria,BGR.1_1,Blagoevgrad,Gorna Cumaya|Cuma-i Bala|Gorna Djumaya|Gorna Dzhumaya,Благоевград,Oblast,Province,NA,BG.BL,0,23.42429933,41.72282007
BGR,Bulgaria,BGR.2_1,Burgas,Bourgas,Бургас,Oblast,Province,NA,BG.BR,737.0523732,27.30689183,42.49184816
BGR,Bulgaria,BGR.3_1,Dobrich,Tolbukhin,Добрич,Oblast,Province,NA,BG.DO,0,27.93675123,43.65074026
BGR,Bulgaria,BGR.4_1,Gabrovo,NA,Габрово,Oblast,Province,NA,BG.GB,0,25.24716274,42.93187915
BGR,Bulgaria,BGR.5_1,Grad Sofiya,NA,София-град,Oblast,Province,NA,BG.SG,0,23.40138086,42.66446198
BGR,Bulgaria,BGR.6_1,Haskovo,Khaskovo,Хасково,Oblast,Province,NA,BG.KK,8341.202981,25.9423486,41.84911302
BGR,Bulgaria,BGR.7_1,Kardzhali,Kurdjali|Kârdžali|Kirjali,Кърджалийска,Oblast,Province,NA,BG.KZ,0,25.44147749,41.52704226
BGR,Bulgaria,BGR.8_1,Kyustendil,Keustendil|Kjustendil,Кюстендил,Oblast,Province,NA,BG.KY,0,22.86997364,42.25530664
BGR,Bulgaria,BGR.9_1,Lovech,Loveč,Ловеч,Oblast,Province,NA,BG.LV,0,24.56880011,43.03525876
BGR,Bulgaria,BGR.10_1,Montana,Mikhaylovgrad|Mihailovgrad,Монтана,Oblast,Province,NA,BG.MT,0,23.19236279,43.49667723
BGR,Bulgaria,BGR.11_1,Pazardzhik,Pazardjik|Tatar Pazardžik|Bazargic|Bazardzhik|Dobritch|Dobrici|Hagi Oglu,Пазарджик,Oblast,Province,NA,BG.PZ,0,24.14094105,42.13368183
BGR,Bulgaria,BGR.12_1,Pernik,NA,Перник,Oblast,Province,NA,BG.PN,0,22.85317123,42.61386101
BGR,Bulgaria,BGR.13_1,Pleven,Plevila|Plevna|Plyeven,Плевенска,Oblast,Province,NA,BG.PV,0,24.61091854,43.48611722
BGR,Bulgaria,BGR.14_1,Plovdiv,Philippopolis,Пловдив,Oblast,Province,NA,BG.PD,0,24.82490349,42.25736444
BGR,Bulgaria,BGR.15_1,Razgrad,NA,Разград,Oblast,Province,NA,BG.RG,0,26.57341393,43.64447058
BGR,Bulgaria,BGR.16_1,Ruse,Russe|Ruščuk|Rustchuk,Русенска,Oblast,Province,NA,BG.RS,0,26.00141738,43.66943391
BGR,Bulgaria,BGR.17_1,Shumen,Kolarovgrad|Šumla|Šumen,Шумен,Oblast,Province,NA,BG.SH,0,27.00481368,43.29651557
BGR,Bulgaria,BGR.18_1,Silistra,NA,Силистра,Oblast,Province,NA,BG.SI,0,27.04492704,43.94616327
BGR,Bulgaria,BGR.19_1,Sliven,Slivno,Сливен,Oblast,Province,NA,BG.SL,0,26.24102638,42.6703397
BGR,Bulgaria,BGR.20_1,Smolyan,Smoljan,Смолян,Oblast,Province,NA,BG.SM,0,24.66808948,41.6288916
BGR,Bulgaria,BGR.21_1,Sofia,Sofiya|Sofija,Sofija,Oblast,Province,NA,BG.SF,0,23.60901815,42.70737841
BGR,Bulgaria,BGR.22_1,Stara Zagora,NA,Стара Загора,Oblast,Province,NA,BG.SZ,0,25.56732944,42.41191178
BGR,Bulgaria,BGR.23_1,Targovishte,Torgovishte|Tâgovište,Търговищка,Oblast,Province,NA,BG.TU,0,26.3499488,43.25464637
BGR,Bulgaria,BGR.24_1,Varna,Stalin,Варна,Oblast,Province,NA,BG.VN,0,27.59492981,43.18620595
BGR,Bulgaria,BGR.25_1,Veliko Tarnovo,Veliko Turnovo|Gorna Oryahovitsa|Gorna Orjahovica|Turnovo|Tirnovo|Trnova,Велико Търново,Oblast,Province,NA,BG.VT,0,25.64927526,43.18952402
BGR,Bulgaria,BGR.26_1,Vidin,NA,Видин,Oblast,Province,NA,BG.VD,0,22.68620974,43.79729484
BGR,Bulgaria,BGR.27_1,Vratsa,Vraca,Враца,Oblast,Province,NA,BG.VR,0,23.75915175,43.39506726
BGR,Bulgaria,BGR.28_1,Yambol,Jambol|Jamboli,Ямбол,Oblast,Province,NA,BG.YA,580.0515029,26.62913998,42.29555935
BHR,Bahrain,BHR.1_1,Capital,Muhafazat al-'Asimah,NA,Muhafazah,Governorate,NA,BH.CA,133370.0126,50.57528456,26.21908884
BHR,Bahrain,BHR.2_1,Central,al-Muhafazah al-Wustah,NA,Muhafazah,Governorate,NA,BH.CE,224730.3702,50.57628494,26.15094026
BHR,Bahrain,BHR.3_1,Muharraq,Muhafazat al-Muharaq,NA,Muhafazah,Governorate,NA,BH.MU,57531.76902,50.63114241,26.26245871
BHR,Bahrain,BHR.4_1,Northern,al-Muhafazah ash-Shamaliyah,NA,Muhafazah,Governorate,NA,BH.NO,346046.4676,50.47789279,26.15481188
BHR,Bahrain,BHR.5_1,Southern,al-Muhafazah al-Janobiyah,NA,Muhafazah,Governorate,NA,BH.SO,151105.3748,50.55312313,25.98440839
BHS,Bahamas,BHS.1_1,Acklins,NA,NA,District,District,NA,BS.AK,NA,-74.01002076,22.46966423
BHS,Bahamas,BHS.2_1,Berry Islands,NA,NA,District,District,NA,BS.BR,NA,-77.85218203,25.74632102
BHS,Bahamas,BHS.3_1,Biminis,Bimini,NA,District,District,NA,BS.BI,NA,-79.2683282,25.72792733
BHS,Bahamas,BHS.4_1,Black Point,NA,NA,District,District,NA,BS.BP,NA,-76.37018482,24.05089666
BHS,Bahamas,BHS.5_1,Cat Island,Ilha do Gato|Isla del Gato,NA,District,District,NA,BS.CI,NA,-75.4916118,24.34994177
BHS,Bahamas,BHS.6_1,Central Abaco,NA,NA,District,District,NA,BS.CB,NA,-77.14554096,26.43707495
BHS,Bahamas,BHS.7_1,Central Andros,NA,NA,District,District,NA,BS.CN,NA,-77.9554823,24.46016682
BHS,Bahamas,BHS.8_1,Central Eleuthera,NA,NA,District,District,NA,BS.CE,NA,-76.16310815,25.12319734
BHS,Bahamas,BHS.9_1,City of Freeport,NA,NA,District,District,NA,BS.FP,NA,-78.64525914,26.52018925
BHS,Bahamas,BHS.10_1,Crooked Island,NA,NA,District,District,NA,BS.CK,NA,-74.20149143,22.74011149
BHS,Bahamas,BHS.11_1,East Grand Bahama,NA,NA,District,District,NA,BS.EB,NA,-78.16398288,26.67287084
BHS,Bahamas,BHS.12_1,Exuma,NA,NA,District,District,NA,BS.EM,NA,-75.84947774,23.55025906
BHS,Bahamas,BHS.13_1,Grand Cay,NA,NA,District,District,NA,BS.GC,NA,-78.33301098,27.22846865
BHS,Bahamas,BHS.14_1,Harbour Island,NA,NA,District,District,NA,BS.HB,NA,-76.77111724,25.5435929
BHS,Bahamas,BHS.15_1,Hope Town,NA,NA,District,District,NA,BS.HT,NA,-77.13136131,26.67889315
BHS,Bahamas,BHS.16_1,Inagua,Inague,NA,District,District,NA,BS.IN,NA,-73.34968252,21.07833809
BHS,Bahamas,BHS.17_1,Long Island,Ilha Longa|Isla Larga,NA,District,District,NA,BS.LI,NA,-75.07459002,23.22272966
BHS,Bahamas,BHS.18_1,Mangrove Cay,NA,NA,District,District,NA,BS.MC,NA,-77.77717154,24.1492897
BHS,Bahamas,BHS.19_1,Mayaguana,NA,NA,District,District,NA,BS.MG,NA,-72.96229384,22.37445882
BHS,Bahamas,BHS.20_1,Moore's Island,NA,NA,District,District,NA,BS.MI,NA,-77.55930109,26.29974019
BHS,Bahamas,BHS.21_1,New Providence,Nova Providência|Nueva Providencia,NA,District,District,NA,BS.NW,NA,-77.40418541,25.03149479
BHS,Bahamas,BHS.22_1,North Abaco,NA,NA,District,District,NA,BS.NB,NA,-77.49867618,26.80101604
BHS,Bahamas,BHS.23_1,North Andros,NA,NA,District,District,NA,BS.NN,NA,-78.0942812,24.76540884
BHS,Bahamas,BHS.24_1,North Eleuthera,NA,NA,District,District,NA,BS.NE,NA,-76.61994603,25.42429199
BHS,Bahamas,BHS.25_1,Ragged Island,NA,NA,District,District,NA,BS.RI,NA,-75.73151041,22.19463314
BHS,Bahamas,BHS.26_1,Rum Cay,NA,NA,District,District,NA,BS.RC,NA,-74.85748877,23.67613872
BHS,Bahamas,BHS.27_1,San Salvador,São Salvador|Watling Island,NA,District,District,NA,BS.SS,NA,-74.49306857,24.03697552
BHS,Bahamas,BHS.28_1,South Abaco,NA,NA,District,District,NA,BS.SB,NA,-77.24029967,26.04605475
BHS,Bahamas,BHS.29_1,South Andros,NA,NA,District,District,NA,BS.SN,NA,-77.64641874,23.96839129
BHS,Bahamas,BHS.30_1,South Eleuthera,NA,NA,District,District,NA,BS.SE,NA,-76.20352521,24.81170469
BHS,Bahamas,BHS.31_1,Spanish Wells,NA,NA,District,District,NA,BS.SW,NA,-76.84080218,25.51523213
BHS,Bahamas,BHS.32_1,West Grand Bahama,NA,NA,District,District,NA,BS.WB,NA,-78.61556521,26.62039115
BIH,Bosnia and Herzegovina,BIH.1_1,Brčko,NA,NA,Distrikt,District,NA,BA.BR,0,18.71797674,44.8351754
BIH,Bosnia and Herzegovina,BIH.2_1,Federacija Bosna i Hercegovina,Federation of Bosnia and Herzegovina,NA,Entity,Entity,NA,BA.BF,0,17.50596093,44.10160302
BIH,Bosnia and Herzegovina,BIH.3_1,Repuplika Srpska,Serbian Republic,NA,Entity,Entity,NA,BA.SR,0,18.74158388,43.69741761
BLR,Belarus,BLR.1_1,Brest,Брест|Brestskaya Voblasts'|Brèst,NA,Voblasts',Region,NA,BY.BR,0,25.48253719,52.38813842
BLR,Belarus,BLR.2_1,Homyel',Гомель|Gomel|Gomel'|Homyel'skaya Voblasts'|Homje,NA,Voblasts',Region,NA,BY.HO,0,29.66494676,52.30340787
BLR,Belarus,BLR.3_1,Hrodna,Гродно|Grodno|Hrodzenskaya Voblasts',NA,Voblasts',Region,NA,BY.HR,0,25.17563558,53.72322608
BLR,Belarus,BLR.4_1,Mahilyow,Могилёв|Mahiljow|Mogilev|Mahilyowskaya Voblasts',NA,Voblasts',Region,NA,BY.MA,0,30.44439372,53.60913281
BLR,Belarus,BLR.5_1,Minsk,Минск|Минская Область|Minsk Oblast|Minskaya Voblasts',NA,Voblasts',Region,NA,BY.MI,0,27.68356206,53.77041006
BLR,Belarus,BLR.6_1,Vitsyebsk,Витебск|Vicebsk|Vitebsk|Vitsyebskaya Voblasts'|Witebsk,NA,Voblasts',Region,NA,BY.VI,0,28.94403455,55.21798696
BLZ,Belize,BLZ.1_1,Belize,NA,NA,District,District,NA,BZ.BZ,NA,-88.40958571,17.57020596
BLZ,Belize,BLZ.2_1,Cayo,NA,NA,District,District,NA,BZ.CY,NA,-88.8900871,17.0099562
BLZ,Belize,BLZ.3_1,Corozal,NA,NA,District,District,NA,BZ.CZ,NA,-88.32075124,18.23507175
BLZ,Belize,BLZ.4_1,Orange Walk,NA,NA,District,District,NA,BZ.OW,NA,-88.80745964,17.76916633
BLZ,Belize,BLZ.5_1,Stann Creek,NA,NA,District,District,NA,BZ.SC,NA,-88.46311489,16.84502295
BLZ,Belize,BLZ.6_1,Toledo,NA,NA,District,District,NA,BZ.TO,NA,-88.87204971,16.31297575
BMU,Bermuda,BMU.1_1,Devonshire,NA,NA,Parish,Parish,NA,BM.DE,NA,-64.7577512,32.30401837
BMU,Bermuda,BMU.2_1,Hamilton,NA,NA,Parish,Parish,NA,BM.HA,NA,-64.72086289,32.33630957
BMU,Bermuda,BMU.3_1,Hamilton Municipality,NA,NA,Municipality,Municipality,NA,BM.HC,NA,-64.78626017,32.2934592
BMU,Bermuda,BMU.4_1,Paget,NA,NA,Parish,Parish,NA,BM.PA,NA,-64.77605055,32.28355809
BMU,Bermuda,BMU.5_1,Pembroke,NA,NA,Parish,Parish,NA,BM.PE,NA,-64.7946139,32.30056751
BMU,Bermuda,BMU.6_1,Saint George's,Saint Georges,NA,Parish,Parish,NA,BM.SC,NA,-64.67849221,32.36864812
BMU,Bermuda,BMU.7_1,Saint George municipality,Saint Georges|Saint George's,NA,Municipality,Municipality,NA,BM.SG,NA,-64.69161853,32.33390607
BMU,Bermuda,BMU.8_1,Sandys,Sandy's,NA,Parish,Parish,NA,BM.SA,NA,-64.8709899,32.28543109
BMU,Bermuda,BMU.9_1,Smiths,Smith's,NA,Parish,Parish,NA,BM.SM,NA,-64.73185117,32.31535593
BMU,Bermuda,BMU.10_1,Southampton,NA,NA,Parish,Parish,NA,BM.SO,NA,-64.84676659,32.25470907
BMU,Bermuda,BMU.11_1,Warwick,NA,NA,Parish,Parish,NA,BM.WA,NA,-64.80845522,32.26658928
BOL,Bolivia,BOL.1_1,Chuquisaca,NA,NA,Departamento,Department,NA,BO.CQ,NA,-64.29023959,-20.03866056
BOL,Bolivia,BOL.2_1,Cochabamba,NA,NA,Departamento,Department,NA,BO.CB,NA,-65.6329174,-17.23216485
BOL,Bolivia,BOL.3_1,El Beni,NA,NA,Departamento,Department,NA,BO.EB,NA,-65.15384977,-13.85661153
BOL,Bolivia,BOL.4_1,La Paz,NA,NA,Departamento,Department,NA,BO.LP,NA,-68.12551947,-15.22300139
BOL,Bolivia,BOL.5_1,Oruro,NA,NA,Departamento,Department,NA,BO.OR,NA,-67.69140766,-18.62618559
BOL,Bolivia,BOL.6_1,Pando,colonial territories|madre de dios|territorio nacional de colonias,NA,Departamento,Department,NA,BO.PA,NA,-67.31771821,-11.09125815
BOL,Bolivia,BOL.7_1,Potosí,NA,NA,Departamento,Department,NA,BO.PO,NA,-66.7266716,-20.53805053
BOL,Bolivia,BOL.8_1,Santa Cruz,NA,NA,Departamento,Department,NA,BO.SC,NA,-61.46098747,-17.29422482
BOL,Bolivia,BOL.9_1,Tarija,NA,NA,Departamento,Department,NA,BO.TR,NA,-63.88307581,-21.59258612
BRA,Brazil,BRA.1_1,Acre,NA,NA,Estado,State,NA,BR.AC,NA,-70.44666618,-9.309916736
BRA,Brazil,BRA.2_1,Alagoas,NA,NA,Estado,State,NA,BR.AL,NA,-36.62320845,-9.515547672
BRA,Brazil,BRA.3_1,Amapá,NA,NA,Estado,State,NA,BR.AP,NA,-51.96677136,1.437893618
BRA,Brazil,BRA.4_1,Amazonas,Amazone,NA,Estado,State,NA,BR.AM,NA,-64.69850145,-4.182240778
BRA,Brazil,BRA.5_1,Bahia,Ba¡a,NA,Estado,State,NA,BR.BA,NA,-41.73166786,-12.47297852
BRA,Brazil,BRA.6_1,Ceará,NA,NA,Estado,State,NA,BR.CE,NA,-39.61790011,-5.091472019
BRA,Brazil,BRA.7_1,Distrito Federal,NA,NA,Distrito Federal,Federal District,NA,BR.DF,NA,-47.79722597,-15.78111952
BRA,Brazil,BRA.8_1,Espírito Santo,Espiritu Santo,NA,Estado,State,NA,BR.ES,0,-40.66423643,-19.6424025
BRA,Brazil,BRA.9_1,Goiás,Goiáz|Goyáz,NA,Estado,State,NA,BR.GO,NA,-49.62332081,-16.04442885
BRA,Brazil,BRA.10_1,Maranhão,São Luíz de Maranhão,NA,Estado,State,NA,BR.MA,NA,-45.29157809,-5.079714699
BRA,Brazil,BRA.12_1,Mato Grosso,Matto Grosso,NA,Estado,State,NA,BR.MT,NA,-55.91920097,-12.94959988
BRA,Brazil,BRA.11_1,Mato Grosso do Sul,NA,NA,Estado,State,NA,BR.MS,NA,-54.84547026,-20.32589839
BRA,Brazil,BRA.13_1,Minas Gerais,Minas|Minas Geraes,NA,Estado,State,NA,BR.MG,NA,-44.65770348,-18.45798563
BRA,Brazil,BRA.14_1,Pará,NA,NA,Estado,State,NA,BR.PA,NA,-53.06377009,-3.974215002
BRA,Brazil,BRA.15_1,Paraíba,Parahyba,NA,Estado,State,NA,BR.PB,NA,-36.82516143,-7.125595572
BRA,Brazil,BRA.16_1,Paraná,NA,NA,Estado,State,NA,BR.PR,NA,-51.62693244,-24.63603905
BRA,Brazil,BRA.17_1,Pernambuco,Pernambouc,NA,Estado,State,NA,BR.PE,NA,-38.00094632,-8.326396202
BRA,Brazil,BRA.18_1,Piauí,Piauhy,NA,Estado,State,NA,BR.PI,NA,-42.96912486,-7.384484436
BRA,Brazil,BRA.19_1,Rio de Janeiro,NA,NA,Estado,State,NA,BR.RJ,NA,-42.65292206,-22.18913072
BRA,Brazil,BRA.20_1,Rio Grande do Norte,NA,NA,Estado,State,NA,BR.RN,0,-36.68393113,-5.847932943
BRA,Brazil,BRA.21_1,Rio Grande do Sul,NA,NA,Estado,State,NA,BR.RS,NA,-53.31706492,-29.73744154
BRA,Brazil,BRA.22_1,Rondônia,Guaporé,NA,Estado,State,NA,BR.RO,NA,-62.85654951,-10.89856477
BRA,Brazil,BRA.23_1,Roraima,Rio Branco,NA,Estado,State,NA,BR.RR,NA,-61.39801946,2.084692212
BRA,Brazil,BRA.24_1,Santa Catarina,Santa Catharina,NA,Estado,State,NA,BR.SC,NA,-50.49738044,-27.24916594
BRA,Brazil,BRA.25_1,São Paulo,NA,NA,Estado,State,NA,BR.SP,NA,-48.7420254,-22.2584562
BRA,Brazil,BRA.26_1,Sergipe,NA,NA,Estado,State,NA,BR.SE,NA,-37.44607871,-10.59086452
BRA,Brazil,BRA.27_1,Tocantins,NA,NA,Estado,State,NA,BR.TO,NA,-48.3300012,-10.15018372
BRB,Barbados,BRB.1_1,Christ Church,NA,NA,Parish,Parish,NA,BB.CC,NA,-59.5306656,13.08262513
BRB,Barbados,BRB.2_1,Saint Andrew,NA,NA,Parish,Parish,NA,BB.AN,NA,-59.57566737,13.24331214
BRB,Barbados,BRB.3_1,Saint George,NA,NA,Parish,Parish,NA,BB.GE,NA,-59.54680631,13.13731672
BRB,Barbados,BRB.4_1,Saint James,NA,NA,Parish,Parish,NA,BB.JM,NA,-59.62325514,13.19213402
BRB,Barbados,BRB.5_1,Saint John,NA,NA,Parish,Parish,NA,BB.JN,NA,-59.50284812,13.17400589
BRB,Barbados,BRB.6_1,Saint Joseph,NA,NA,Parish,Parish,NA,BB.JS,NA,-59.54441493,13.20348987
BRB,Barbados,BRB.7_1,Saint Lucy,NA,NA,Parish,Parish,NA,BB.LU,NA,-59.61778642,13.30497504
BRB,Barbados,BRB.8_1,Saint Michael,NA,NA,Parish,Parish,NA,BB.MI,NA,-59.60049155,13.11724698
BRB,Barbados,BRB.9_1,Saint Peter,NA,NA,Parish,Parish,NA,BB.PE,NA,-59.61551192,13.26099045
BRB,Barbados,BRB.10_1,Saint Philip,NA,NA,Parish,Parish,NA,BB.PH,NA,-59.46447836,13.13024975
BRB,Barbados,BRB.11_1,Saint Thomas,NA,NA,Parish,Parish,NA,BB.TH,NA,-59.58866666,13.17882594
BRN,Brunei,BRN.1_1,Belait,NA,NA,Daerah-Daerah,District,NA,BN.BE,62811.08243,114.5481872,4.376646215
BRN,Brunei,BRN.2_1,Brunei and Muara,NA,NA,Daerah-Daerah,District,NA,BN.BM,273743.3306,114.910323,4.904087467
BRN,Brunei,BRN.3_1,Temburong,NA,NA,Daerah-Daerah,District,NA,BN.TE,14953.45615,115.1855751,4.612036239
BRN,Brunei,BRN.4_1,Tutong,NA,NA,Daerah-Daerah,District,NA,BN.TU,42963.54396,114.72023,4.636722044
BTN,Bhutan,BTN.1_1,Bumthang,NA,བུམ་ཐང་རྫོང་ཁག,Dzongkhag,District,NA,BT.BU,19622.97076,90.74313492,27.6993058
BTN,Bhutan,BTN.2_1,Chhukha,NA,ཆུ་ཁ་རྫོང་ཁག,Dzongkhag,District,NA,BT.CK,90057.01522,89.54473142,26.98730982
BTN,Bhutan,BTN.3_1,Dagana,Daga,དར་དཀར་ན་རྫོང་ཁག,Dzongkhag,District,NA,BT.DA,25063.66858,89.8714795,26.99838348
BTN,Bhutan,BTN.4_1,Gasa,NA,མགར་ས་རྫོང་ཁག,Dzongkhag,District,NA,BT.GA,5493.7277,89.89315697,27.998772
BTN,Bhutan,BTN.5_1,Haa,Ha,ཧཱ,Dzongkhag,District,NA,BT.HA,16425.87048,89.15125094,27.3125432
BTN,Bhutan,BTN.6_1,Lhuentse,Lhuntshi,ལྷུན་རྩེ་རྫོང་ཁག,Dzongkhag,District,NA,BT.LH,19180.47924,91.12920263,27.76888111
BTN,Bhutan,BTN.7_1,Monggar,Mongar,མོང་སྒར་རྫོང་ཁག,Dzongkhag,District,NA,BT.MO,41034.25025,91.2205606,27.26440943
BTN,Bhutan,BTN.8_1,Paro,NA,སྤ་རོ་རྫོང་ཁག,Dzongkhag,District,NA,BT.PR,48558.04826,89.3666165,27.49475194
BTN,Bhutan,BTN.9_1,Pemagatshel,Pemagatsel,པད་མ་དགའ་ཚལ་རྫོང,Dzongkhag,District,NA,BT.PM,17952.13191,91.30931952,26.9542401
BTN,Bhutan,BTN.10_1,Punakha,NA,སྤུ་ན་ཁ་རྫོང་ཁག,Dzongkhag,District,NA,BT.PN,25092.34693,89.84998467,27.66345496
BTN,Bhutan,BTN.11_1,Samdrupjongkhar,Samdrup Jongkhar,བསམ་གྲུབ་ལྗོངས་མ,Dzongkhag,District,NA,BT.SJ,56540.87448,91.77735741,26.97083228
BTN,Bhutan,BTN.12_1,Samtse,Samchi,བསམ་རྩེ་རྫོང་ཁག,Dzongkhag,District,NA,BT.SM,97847.57024,89.06167744,27.02441296
BTN,Bhutan,BTN.13_1,Sarpang,Geylegphug|Sarbhang,གསར་སྤང་རྫོང་ཁག་,Dzongkhag,District,NA,BT.GE,55282.21478,90.41927576,26.9637602
BTN,Bhutan,BTN.14_1,Thimphu,Tashi Chho Dzong,ཐིམ་ཕུ་རྫོང་ཁག,Dzongkhag,District,NA,BT.TM,103571.3407,89.54013943,27.5994103
BTN,Bhutan,BTN.15_1,Trashigang,Tashigang,བཀྲ་ཤིས་སྒང་རྫོང,Dzongkhag,District,NA,BT.TA,59865.32397,91.7420595,27.27284337
BTN,Bhutan,BTN.16_1,Trongsa,Tongsa,ཀྲོང་གསར་རྫོང་ཁག,Dzongkhag,District,NA,BT.TO,16875.38206,90.49601828,27.41865467
BTN,Bhutan,BTN.17_1,Tsirang,Chirang,རྩི་རང་རྫོང་ཁག,Dzongkhag,District,NA,BT.CR,21890.91137,90.1466321,27.02430815
BTN,Bhutan,BTN.18_1,Wangduephodrang,Wangdi Phodrang|Andguphodang|Wangdue,དབང་འདུས་ཕོ་བྲང་,Dzongkhag,District,NA,BT.WP,38813.0804,90.15324184,27.54309373
BTN,Bhutan,BTN.19_1,Yangtse,Tashi Yangtse,བཀྲ་ཤིས་གྱང་ཙེ་ར,Dzongkhag,District,NA,BT.TY,21394.42073,91.50024941,27.66752026
BTN,Bhutan,BTN.20_1,Zhemgang,Shemgang,གཞམས་སྒང་རྫོང་ཁག,Dzongkhag,District,NA,BT.SG,27012.90103,90.85615881,27.05626019
BWA,Botswana,BWA.1_1,Central,Centre|Ngwato|Serowe-Palapye,NA,District,District,NA,BW.CE,679380.1454,26.27217923,-21.53890649
BWA,Botswana,BWA.2_1,Chobe,NA,NA,District,District,NA,BW.CH,24734.23314,24.80380033,-18.51269688
BWA,Botswana,BWA.3_1,Francistown,NA,NA,City,City,NA,BW.FR,75503.56716,27.49711284,-21.17731238
BWA,Botswana,BWA.4_1,Gaborone,NA,NA,City,City,NA,BW.GB,253982.4974,25.93114972,-24.61961963
BWA,Botswana,BWA.5_1,Ghanzi,Ghantsi,NA,District,District,NA,BW.GH,35075.22512,22.59945751,-22.29411979
BWA,Botswana,BWA.6_1,Jwaneng,NA,NA,Town,Town,NA,BW.JW,44.60529247,24.73113115,-24.60707496
BWA,Botswana,BWA.7_1,Kgalagadi,NA,NA,District,District,NA,BW.KG,50732.50865,21.75346845,-24.85626422
BWA,Botswana,BWA.8_1,Kgatleng,NA,NA,District,District,NA,BW.KL,113970.4669,26.35184209,-24.15241759
BWA,Botswana,BWA.9_1,Kweneng,NA,NA,District,District,NA,BW.KW,372458.9072,24.68633655,-23.86278543
